1	1	2	2
1.10616	1.09143	2.10165	1.98796
1.18446	1.17607	2.02872	1.95352
1.31754	1.2649	2.13032	1.91661
1.38203	1.33257	2.01836	1.84868
1.54207	1.43116	2.08191	1.74955
1.60074	1.47574	1.88083	1.63153
1.78962	1.57122	1.91476	1.49555
2.02602	0.648272	1.45396	2.28797
0.522164	-0.228159	3.20548	3.11736
1.86568	-1.15213	1.59096	3.88466
-0.863441	-2.52785	4.57061	5.19701
1.32622	-3.29767	2.0569	5.76514
-2.57065	-5.11469	6.18087	7.48809
0.402021	-5.75405	2.82871	7.88394
-4.57665	-7.92097	8.04036	9.92717
-0.832795	-8.39071	3.82016	10.0814
-6.78368	-10.8027	10.0192	12.3667
-2.29253	-11.0792	4.99002	12.2799
-9.13954	-13.672	12.0802	14.7313
-3.94507	-13.7452	6.28699	14.4192
-11.5631	-16.4001	14.2015	16.9774
-5.66839	-16.2318	7.65682	16.3995
-13.9592	-18.8795	16.2595	18.9681
-7.41291	-18.4655	9.0465	18.1462
-16.2666	-21.0561	18.2161	20.6364
-9.14709	-20.4158	10.3575	19.5808
-18.4134	-22.8355	20.0113	21.9495
-10.726	-21.9439	11.5303	20.6454
-20.3132	-24.1203	21.5431	22.8285
-12.0799	-22.9753	12.5164	21.3076
-21.8881	-24.8607	22.7875	23.2569
-13.1577	-23.4636	13.2812	21.5419
-23.0604	-25.0048	23.6821	23.1861
-13.8974	-23.3807	13.7826	21.3241
-23.8277	-24.569	24.2085	22.6279
-14.293	-22.7675	13.971	20.651
-24.1511	-23.5804	24.3622	21.6217
-14.3212	-21.6717	13.8499	19.5807
-24.0529	-22.1205	24.165	20.228
-13.9718	-20.127	13.4357	18.1577
-23.5148	-20.1977	23.6043	18.471
-13.2616	-18.1885	12.7387	16.4289
-22.5911	-17.9165	22.6893	16.3717
-12.2368	-15.9497	11.7197	14.4068
-21.2953	-15.3469	21.4594	14.0525
-10.9279	-13.4909	10.5038	12.2579
-19.6821	-12.5941	19.9642	11.6108
-9.39682	-10.9361	9.11487	10.0336
-17.8203	-9.77644	18.234	9.09682
-7.72079	-8.38157	7.62092	7.83642
-15.75	-6.95819	16.3682	6.62432
-5.95155	-5.90907	6.05064	5.72246
-13.5711	-4.25931	14.4033	4.26839
-4.15505	-3.61485	4.48479	3.79951
-11.3539	-1.76636	12.4141	2.12292
-2.40111	-1.60266	2.99193	2.15247
-9.20359	0.396406	10.4844	0.288756
-0.787562	0.041875	1.63664	0.840754
-7.17329	2.17423	8.63726	-1.22889
0.635494	1.27931	0.431188	-0.100286
-5.31574	3.521	6.99398	-2.32407
1.7906	2.04049	-0.523825	-0.605662
-3.72264	4.36347	5.57133	-2.9888
2.60445	2.25937	-1.19778	-0.682097
-2.44583	4.67448	4.39956	-3.21854
3.06515	1.9594	-1.53386	-0.27941
-1.47335	4.50021	3.53552	-2.98374
3.16308	1.15941	-1.52205	0.590018
-0.875055	3.81446	3.01171	-2.27404
2.86716	-0.125437	-1.12016	1.93746
-0.61785	2.70114	2.85592	-1.09462
2.23505	-1.79013	-0.306503	3.71575
-0.692813	1.20402	3.0198	0.437032
1.21871	-3.83652	0.894858	5.87545
-1.10898	-0.625397	3.54897	2.30328
-0.138294	-6.1945	2.40821	8.28142
-1.86679	-2.75334	4.34781	4.37169
-1.81226	-8.80209	4.18804	10.8246
-2.90965	-5.09682	5.34236	6.52619
-3.77316	-11.5863	6.17612	13.4325
-4.23425	-7.58238	6.52562	8.72145
-5.94417	-14.4103	8.33052	16.0343
-5.71795	-10.0455	7.83246	10.853
-8.23884	-17.1485	10.566	18.5151
-7.27368	-12.3898	9.18916	12.8291
-10.6015	-19.7175	12.7868	20.7321
-8.83055	-14.5111	10.4351	14.4673
-12.9503	-22.0126	14.8942	22.6067
-10.3128	-16.2935	11.5882	15.7746
-15.1621	-23.9031	16.8562	24.1085
-11.637	-17.643	12.5651	16.6919
-17.1707	-25.3223	18.632	25.2072
-12.7529	-18.525	13.3456	17.21
-18.9329	-26.2539	20.1674	25.8761
-13.6224	-18.9262	13.8631	17.3101
-20.3927	-26.6733	21.4392	26.1391
-14.1829	-18.8211	14.1193	16.9984
-21.471	-26.537	22.3785	25.9389
-14.3781	-18.1724	14.0587	16.2525
-22.1426	-25.8677	22.9582	25.2855
