1	1	2	2	
1.095	1.0951	2.1	1.9951	
1.18154	1.18042	2.0536	1.9804	
1.2548	1.25252	2.14053	1.9559	
1.3217	1.31458	2.08107	1.9216	
1.37294	1.36078	2.15493	1.8775	
1.42019	1.39715	2.0824	1.8236	
1.44994	1.41555	2.1432	1.7599	
1.47836	1.42485	2.0576	1.6864	
1.48798	1.41466	2.10533	1.6031	
1.49919	1.3966	2.00667	1.51	
1.4908	1.35812	2.04133	1.4071	
1.48712	1.31354	1.9296	1.2944	
1.46354	1.24819	1.9512	1.1719	
1.44793	1.17901	1.8264	1.0396	
1.41253	1.08925	1.83493	0.8975	
1.38845	0.998383	1.69707	0.7456	
1.34505	0.887628	1.69253	0.5839	
1.31634	0.778874	1.5416	0.4124	
1.26906	0.651365	1.524	0.2311	
1.23974	0.529252	1.36	0.04	
1.19283	0.389872	1.32933	-0.1609	
1.16699	0.259482	1.15227	-0.3716	
1.12465	0.113568	1.10853	-0.5921	
1.10625	-0.0196709	0.9184	-0.8224	
1.0725	-0.166538	0.8616	-1.0625	
1.06522	-0.297068	0.6584	-1.3124	
1.0437	-0.439287	0.588533	-1.5721	
1.0508	-0.561642	0.372267	-1.8416	
1.04467	-0.693813	0.289333	-2.1209	
1.06882	-0.80284	0.06	-2.41	
1.0806	-0.919979	-0.036	-2.7089	
1.12383	-1.01104	-0.2784	-3.0176	
1.15534	-1.10878	-0.387467	-3.3361	
1.21889	-1.17795	-0.642933	-3.6644	
1.27115	-1.25269	-0.765067	-4.0025	
1.35548	-1.29691	-1.0336	-4.3504	
1.42867	-1.346	-1.1688	-4.7081	
1.5334	-1.36317	-1.4504	-5.0756	
1.62688	-1.38498	-1.59867	-5.4529	
1.75082	-1.3741	-1.89333	-5.84	
1.86315	-1.36811	-2.05467	-6.2369	
2.00431	-1.32928	-2.3624	-6.6436	
2.13331	-1.29606	-2.5368	-7.0601	
2.28903	-1.23048	-2.8576	-7.4864	
2.43186	-1.17171	-3.04507	-7.9225	
2.59888	-1.08165	-3.37893	-8.3684	
2.75216	-1.00003	-3.57947	-8.8241	
2.92675	-0.888736	-3.9264	-9.2896	
3.08671	-0.78787	-4.14	-9.7649	
3.26483	-0.659428	-4.5	-10.25	
3.42744	-0.543699	-4.72667	-10.7449	
3.60489	-0.402875	-5.09973	-11.2496	
3.76605	-0.277251	-5.33947	-11.7641	
3.93862	-0.129307	-5.7256	-12.2884	
4.09429	0.00084688	-5.9784	-12.8225	
4.25797	0.150366	-6.3776	-13.3664	
4.40438	0.279509	-6.64347	-13.9201	
4.55546	0.424992	-7.05573	-14.4836	
4.68921	0.547627	-7.33467	-15.0569	
4.82448	0.68362	-7.76	-15.64	
4.94272	0.794516	-8.052	-16.2329	
5.05956	0.91594	-8.4904	-16.8356	
5.16008	1.01034	-8.79547	-17.4481	
5.25657	1.11269	-9.24693	-18.0704	
5.33791	1.1865	-9.56507	-18.7025	
5.41292	1.26603	-10.0296	-19.3444	
5.4744	1.31598	-10.3608	-19.9961	
5.52762	1.36984	-10.8384	-20.6576	
5.5694	1.39364	-11.1827	-21.3289	
5.60136	1.41999	-11.6733	-22.01	
5.6244	1.41639	-12.0307	-22.7009	
5.63643	1.41448	-12.5344	-23.4016	
5.64249	1.38333	-12.9048	-24.1121	
5.6367	1.35354	-13.4216	-24.8324	
5.62825	1.29579	-13.8051	-25.5625	
5.6074	1.23959	-14.3349	-26.3024	
5.58752	1.15728	-14.7315	-27.0521	
5.55496	1.07717	-15.2744	-27.8116	
5.5272	0.973338	-15.684	-28.5809	
5.4867	0.872771	-16.24	-29.36	
5.45499	0.751302	-16.6627	-30.1489	
5.41059	0.63453	-17.2317	-30.9476	
5.37905	0.50004	-17.6675	-31.7561	
5.33492	0.371944	-18.2496	-32.5744	
5.30768	0.229579	-18.6984	-33.4025	
5.26795	0.0954782	-19.2936	-34.2404	
5.24902	-0.0492886	-19.7555	-35.0881	
5.21759	-0.183852	-20.3637	-35.9456	
5.21067	-0.325437	-20.8387	-36.8129	
5.1911	-0.454917	-21.46	-37.69	
5.19944	-0.587849	-21.948	-38.5769	
5.19476	-0.706919	-22.5824	-39.4736	
5.22105	-0.826057	-23.0835	-40.3801	
5.23368	-0.929823	-23.7309	-41.2964	
5.27992	-1.03056	-24.2451	-42.2225	
5.31155	-1.11475	-24.9056	-43.1584	
5.37898	-1.19321	-25.4328	-44.1041	
5.43051	-1.25435	-26.1064	-45.0596	
5.51953	-1.3075	-26.6467	-46.0249	
5.59105	-1.34306	-27.3333	-47	
5.70126	-1.36889	-27.8867	-47.9849	
5.79202	-1.37736	-28.5864	-48.9796	
5.92219	-1.37493	-29.1528	-49.9841	
6.03066	-1.3559	-29.8656	-50.9984	
6.17878	-1.32538	-30.4451	-52.0225	
6.30269	-1.27956	-31.1709	-53.0564	
6.46606	-1.22221	-31.7635	-54.1001	
6.60251	-1.15138	-32.5024	-55.1536	
6.77786	-1.06953	-33.108	-56.2169	
6.92342	-0.976488	-33.86	-57.29	
7.10702	-0.873432	-34.4787	-58.3729	
7.25788	-0.761878	-35.2437	-59.4656	
7.44568	-0.641735	-35.8755	-60.5681	
7.5978	-0.516112	-36.6536	-61.6804	
7.7856	-0.383672	-37.2984	-62.8025	
7.9349	-0.248999	-38.0896	-63.9344	
8.11851	-0.109528	-38.7475	-65.0761	
8.26097	0.0288035	-39.5517	-66.2276	
8.43641	0.169771	-40.2227	-67.3889	
8.56829	0.306213	-41.04	-68.56	
8.73188	0.443094	-41.724	-69.7409	
8.84986	0.572165	-42.5544	-70.9316	
8.99843	0.699552	-43.2515	-72.1321	
9.09972	0.816053	-44.0949	-73.3424	
9.23069	0.928927	-44.8051	-74.5625	
9.31317	1.02815	-45.6616	-75.7924	
9.42467	1.12208	-46.3848	-77.0321	
9.48697	1.20001	-47.2544	-78.2816	
9.57792	1.27133	-47.9907	-79.5409	
9.61945	1.32477	-48.8733	-80.81	
9.68957	1.37072	-49.6227	-82.0889	
9.7106	1.39747	-50.5184	-83.3776	
9.76047	1.41631	-51.2808	-84.6761	
9.76206	1.4152	-52.1896	-85.9844	
9.79303	1.40628	-52.9651	-87.3025	
9.77704	1.37728	-53.8869	-88.6304	
9.79124	1.34106	-54.6755	-89.9681	
9.76022	1.28521	-55.6104	-91.3156	
9.76042	1.22324	-56.412	-92.6729	
9.71754	1.14267	-57.36	-94.04	
9.70707	1.05753	-58.1747	-95.4169	
9.65596	0.955357	-59.1357	-96.8036	
9.63858	0.850554	-59.9635	-98.2001	
9.58322	0.730732	-60.9376	-99.6064	
9.56293	0.610558	-61.7784	-101.022	
9.50749	0.477759	-62.7656	-102.448	
9.48839	0.347119	-63.6195	-103.884	
9.43705	0.206526	-64.6197	-105.33	
9.4232	0.0707414	-65.4867	-106.785	
9.37998	-0.0721502	-66.5	-108.25	
9.3752	-0.207554	-67.38	-109.725	
9.34382	-0.347158	-68.4064	-111.21	
9.35156	-0.476675	-69.2995	-112.704	
9.33529	-0.607533	-70.3389	-114.208	
9.35848	-0.725893	-71.2451	-115.722	
9.35999	-0.842895	-72.2976	-117.246	
9.40093	-0.945278	-73.2168	-118.78	
9.4222	-1.04386	-74.2824	-120.324	
9.48245	-1.12609	-75.2147	-121.877	
9.52472	-1.20243	-76.2933	-123.44	
9.60506	-1.26113	-77.2387	-125.013	
9.66872	-1.31227	-78.3304	-126.596	
9.7691	-1.34502	-79.2888	-128.188	
9.85373	-1.36901	-80.3936	-129.79	
9.97329	-1.37442	-81.3651	-131.402	
10.0776	-1.3704	-82.4829	-133.024	
10.2147	-1.34818	-83.4675	-134.656	
10.3368	-1.31638	-84.5984	-136.298	
10.489	-1.26735	-85.596	-137.949	
10.6261	-1.20911	-86.74	-139.61	
10.7905	-1.13517	-87.7507	-141.281	
10.9394	-1.05287	-88.9077	-142.962	
11.1124	-0.956908	-89.9315	-144.652	
11.2694	-0.853889	-91.1016	-146.352	
