1	1	2	2	
1.1	1.051	2.1	1.951	
1.06933	1.004	1.94874	1.81053	
1.03867	0.859	1.91923	1.56434	
0.877333	0.616	1.66665	1.23715	
0.716	0.275	1.52663	0.803199	
0.424	-0.164	1.19391	0.302819	
0.132	-0.701	0.966426	-0.302069	
-0.290667	-1.336	0.578261	-0.95509	
-0.713333	-2.069	0.289499	-1.70742	
-1.26667	-2.9	-0.126851	-2.48632	
-1.82	-3.829	-0.448614	-3.35686	
-2.504	-4.856	-0.864432	-4.22974	
-3.188	-5.981	-1.18994	-5.18466	
-4.00267	-7.204	-1.5762	-6.11572	
-4.81733	-8.525	-1.8764	-7.11801	
-5.76267	-9.944	-2.20491	-8.06901	
-6.708	-11.461	-2.45208	-9.07987	
-7.784	-13.076	-2.69665	-10.0116	
-8.86	-14.789	-2.86551	-10.9921	
-10.0667	-16.6	-3.00295	-11.8661	
-11.2733	-18.509	-3.07168	-12.7786	
-12.6107	-20.516	-3.08279	-13.5584	
-13.948	-22.621	-3.03385	-14.3681	
-15.416	-24.824	-2.90414	-15.021	
-16.884	-27.125	-2.725	-15.6975	
-18.4827	-29.524	-2.44532	-16.1956	
-20.0813	-32.021	-2.12893	-16.7138	
-21.8107	-34.616	-1.6958	-17.0352	
-23.54	-37.309	-1.24085	-17.3766	
-25.4	-40.1	-0.656686	-17.5065	
-27.26	-42.989	-0.0676498	-17.6597	
-29.2507	-45.976	0.659404	-17.5906	
-31.2413	-49.061	1.37245	-17.5518	
-33.3627	-52.244	2.22878	-17.284	
-35.484	-55.525	3.05059	-17.0574	
-37.736	-58.904	4.01767	-16.5991	
-39.988	-62.381	4.92844	-16.1963	
-42.3707	-65.956	5.98352	-15.5631	
-44.7533	-69.629	6.95971	-15.003	
-47.2667	-73.4	8.07674	-14.2173	
-49.78	-77.269	9.09201	-13.5251	
-52.424	-81.236	10.2426	-12.6153	
-55.068	-85.301	11.2689	-11.8217	
-57.8427	-89.464	12.4237	-10.8209	
-60.6173	-93.725	13.4324	-9.96073	
-63.5227	-98.084	14.5616	-8.90574	
-66.428	-102.541	15.5246	-8.0165	
-69.464	-107.096	16.6001	-6.94603	
-72.5	-111.749	17.491	-6.06656	
-75.6667	-116.5	18.4865	-5.01989	
-78.8333	-121.349	19.2818	-4.18872	
-82.1307	-126.296	20.1744	-3.20403	
-85.428	-131.341	20.8543	-2.45787	
-88.856	-136.484	21.6253	-1.5708	
-92.284	-141.725	22.1745	-0.943038	
-95.8427	-147.064	22.8101	-0.185247	
-99.4013	-152.501	23.2185	0.295371	
-103.091	-158.036	23.7104	0.89747	
-106.78	-163.669	23.9734	1.20799	
-110.6	-169.4	24.3189	1.63426	
-114.42	-175.229	24.4379	1.75844	
-118.371	-181.156	24.6402	1.99582	
-122.321	-187.181	24.6222	1.9248	
-126.403	-193.304	24.6902	1.96781	
-130.484	-199.525	24.5476	1.70047	
-134.696	-205.844	24.4956	1.55143	
-138.908	-212.261	24.2461	1.09441	
-143.251	-218.776	24.0928	0.763341	
-147.593	-225.389	23.7583	0.130836	
-152.067	-232.1	23.5266	-0.364971	
-156.54	-238.909	23.1324	-1.15181	
-161.144	-245.816	22.8483	-1.78847	
-165.748	-252.821	22.4223	-2.70237	
-170.483	-259.924	22.1136	-3.45036	
-175.217	-267.125	21.6849	-4.45898	
-180.083	-274.424	21.3804	-5.28436	
-184.948	-281.821	20.9784	-6.35159	
-189.944	-289.316	20.7065	-7.21732	
-194.94	-296.909	20.3598	-8.30472	
-200.067	-304.6	20.1475	-9.17218	
-205.193	-312.389	19.8826	-10.2405	
-210.451	-320.276	19.7543	-11.071	
-215.708	-328.261	19.5944	-12.0817	
-221.096	-336.344	19.5711	-12.8381	
-226.484	-344.525	19.5357	-13.755	
-232.003	-352.804	19.6338	-14.4031	
-237.521	-361.181	19.7373	-15.1937	
-243.171	-369.656	19.9685	-15.7037	
-248.82	-378.229	20.2202	-16.3403	
-254.6	-386.9	20.5904	-16.6879	
-260.38	-395.669	20.9938	-17.1493	
-266.291	-404.536	21.5033	-17.3168	
-272.201	-413.501	22.0561	-17.5883	
-278.243	-422.564	22.6993	-17.5652	
-284.284	-431.725	23.3934	-17.6399	
-290.456	-440.984	24.1594	-17.4234	
-296.628	-450.341	24.9812	-17.302	
-302.931	-459.796	25.8539	-16.8971	
-309.233	-469.349	26.7851	-16.5882	
-315.667	-479	27.7437	-16.0073	
-322.1	-488.749	28.7618	-15.5269	
-328.664	-498.596	29.7822	-14.7897	
-335.228	-508.541	30.8614	-14.1604	
-341.923	-518.584	31.9166	-13.2928	
-348.617	-528.725	33.029	-12.5432	
-355.443	-538.964	34.0903	-11.5764	
-362.268	-549.301	35.2069	-10.7398	
-369.224	-559.736	36.2455	-9.70903	
-376.18	-570.269	37.3372	-8.82199	
-383.267	-580.9	38.3246	-7.76518	
-390.353	-591.629	39.3637	-6.86625	
-397.571	-602.456	40.2734	-5.82241	
-404.788	-613.381	41.2345	-4.9505	
-412.136	-624.404	42.043	-3.95821	
-419.484	-635.525	42.9038	-3.15106	
-426.963	-646.744	43.5912	-2.24694	
-434.441	-658.061	44.3339	-1.5396	
-442.051	-669.476	44.8851	-0.756849	
-449.66	-680.989	45.4966	-0.180298	
-457.4	-692.6	45.9016	0.452638	
-465.14	-704.309	46.3744	0.872739	
-473.011	-716.116	46.629	1.33329	
-480.881	-728.021	46.9612	1.57762	
-488.883	-740.024	47.0669	1.84999	
-496.884	-752.125	47.2624	1.90634	
-505.016	-764.324	47.2264	1.98215	
-513.148	-776.621	47.2947	1.84588	
-521.411	-789.016	47.1299	1.7245	
-529.673	-801.509	47.0858	1.39876	
-538.067	-814.1	46.8098	1.08731	
-546.46	-826.789	46.6728	0.582905	
-554.984	-839.576	46.3077	0.0959968	
-563.508	-852.461	46.1009	-0.569075	
-572.163	-865.444	45.6721	-1.20992	
-580.817	-878.525	45.4217	-2.01116	
-589.603	-891.704	44.9572	-2.77838	
-598.388	-904.981	44.6911	-3.68579	
-607.304	-918.356	44.2199	-4.54686	
-616.22	-931.829	43.9669	-5.52611	
-625.267	-945.4	43.5185	-6.44486	
-634.313	-959.069	43.3069	-7.45871	
-643.491	-972.836	42.9095	-8.39674	
-652.668	-986.701	42.766	-9.40649	
-661.976	-1000.66	42.4458	-10.3247	
-671.284	-1014.72	42.3944	-11.2918	
-680.723	-1028.88	42.1746	-12.152	
-690.161	-1043.14	42.2359	-13.0393	
-699.731	-1057.5	42.1354	-13.8057	
-709.3	-1071.95	42.3253	-14.5795	
-719	-1086.5	42.3583	-15.22	
-728.7	-1101.15	42.6878	-15.851	
-738.531	-1115.9	42.8632	-16.3385	
-748.361	-1130.74	43.3376	-16.8029	
-758.323	-1145.68	43.6586	-17.1168	
-768.284	-1160.72	44.2774	-17.3975	
-778.376	-1175.86	44.7414	-17.5239	
-788.468	-1191.1	45.4985	-17.611	
-798.691	-1206.44	46.0971	-17.5436	
-808.913	-1221.87	46.9809	-17.435	
-819.267	-1237.4	47.7004	-17.1751	
-829.62	-1253.03	48.6941	-16.8765	
-840.104	-1268.76	49.516	-16.4334	
-850.588	-1284.58	50.5984	-15.9578	
-861.203	-1300.5	51.5003	-15.3479	
-871.817	-1316.52	52.6466	-14.7155	
-882.563	-1332.64	53.6028	-13.962	
-893.308	-1348.86	54.7857	-13.1993	
-904.184	-1365.18	55.7685	-12.331	
-915.06	-1381.59	56.9591	-11.4697	
-926.067	-1398.1	57.9397	-10.52	
-937.073	-1414.71	59.1087	-9.59549	
-948.211	-1431.42	60.0587	-8.60115	
-959.348	-1448.22	61.1776	-7.65155	
-970.616	-1465.12	62.0697	-6.65102	
-981.884	-1482.12	63.112	-5.71536	
-993.283	-1499.22	63.9213	-4.74734	
-1004.68	-1516.42	64.8633	-3.86411	
-1016.21	-1533.72	65.5685	-2.96598	
-1027.74	-1551.11	66.3904	-2.1716	
-1039.4	-1568.6	66.9743	-1.37793	
-1051.06	-1586.19	67.6612	-0.705302	
-1062.85	-1603.88	68.1116	-0.04648	
-1074.64	-1621.66	68.6536	0.476351	
-1086.56	-1639.54	68.9638	0.975352	
-1098.48	-1657.52	69.3568	1.32627	
-1110.54	-1675.6	69.5258	1.64688	
-1122.59	-1693.78	69.7714	1.8106	
-1134.77	-1712.06	69.8039	1.9414	
-1146.95	-1730.43	69.9095	1.91007	
-1159.27	-1748.9	69.8158	1.84724	
-1171.58	-1767.47	69.7943	1.62073	
-1184.02	-1786.14	69.59	1.36822	
-1196.47	-1804.9	69.4591	0.954148	
-1209.04	-1823.76	69.1642	0.523513	
-1221.62	-1842.72	68.9459	-0.0630681	
-1234.32	-1861.78	68.5841	-0.653126	
-1247.03	-1880.94	68.3038	-1.39035	
-1259.86	-1900.2	67.9018	-2.11472	
-1272.7	-1919.55	67.5871	-2.97476	
-1285.67	-1939	67.1732	-3.80294	
-1298.63	-1958.55	66.8529	-4.75314	
-1311.73	-1978.2	66.4562	-5.65042	
-1324.83	-1997.94	66.1592	-6.65458	
-1338.06	-2017.78	65.808	-7.58345	
-1351.28	-2037.72	65.5622	-8.6033	
-1364.64	-2057.76	65.2833	-9.52494	
-1378	-2077.9	65.1144	-10.5216	
-1391.49	-2098.14	64.9319	-11.3974	
-1404.98	-2118.47	64.8622	-12.3331	
-1418.6	-2138.9	64.7964	-13.1263	
-1432.22	-2159.43	64.8444	-13.9656	
-1445.97	-2180.06	64.9109	-14.6426	
-1459.72	-2200.78	65.0902	-15.3541	
-1473.6	-2221.6	65.2998	-15.8858	
-1487.48	-2242.52	65.6184	-16.4432	
-1501.5	-2263.54	65.9761	-16.8064	
-1515.51	-2284.66	66.4365	-17.1897	
-1529.65	-2305.88	66.9417	-17.3677	
-1543.79	-2327.19	67.5406	-17.5638	
-1558.07	-2348.6	68.1867	-17.5474	
-1572.34	-2370.11	68.9153	-17.5507	
-1586.74	-2391.72	69.6904	-17.3383	
-1601.15	-2413.42	70.5344	-17.1511	
-1615.68	-2435.22	71.4213	-16.7487	
-1630.22	-2457.12	72.3618	-16.3808	
-1644.88	-2479.12	73.3394	-15.8022	
-1659.55	-2501.22	74.3535	-15.2708	
-1674.34	-2523.42	75.3968	-14.5366	
-1689.14	-2545.71	76.4587	-13.8654	
-1704.07	-2568.1	77.5401	-13.0022	
-1718.99	-2590.59	78.622	-12.2205	
-1734.05	-2613.18	79.7128	-11.2604	
-1749.11	-2635.86	80.7859	-10.402	
-1764.3	-2658.64	81.857	-9.38043	
-1779.48	-2681.53	82.8927	-8.48227	
-1794.8	-2704.5	83.9158	-7.43737	
-1810.12	-2727.58	84.8873	-6.53794	
-1825.57	-2750.76	85.8359	-5.50862	
-1841.02	-2774.03	86.7187	-4.64654	
-1856.6	-2797.4	87.5696	-3.67106	
-1872.18	-2820.87	88.3427	-2.88351	
-1887.89	-2844.44	89.0765	-1.9979	
-1903.6	-2868.1	89.7231	-1.31912	
-1919.44	-2891.86	90.3252	-0.555813	
-1935.28	-2915.73	90.8338	-0.0157338	
-1951.26	-2939.68	91.2948	0.597761	
-1967.23	-2963.74	91.6592	0.974698	
-1983.33	-2987.9	91.9752	1.41689	
-1999.43	-3012.15	92.195	1.61272	
-2015.67	-3036.5	92.3682	1.86898	
-2031.9	-3060.95	92.4487	1.87292	
-2048.26	-3085.5	92.4868	1.93606	
-2064.63	-3110.14	92.4389	1.74498	
-2081.12	-3134.88	92.355	1.61553	
-2097.62	-3159.73	92.1948	1.23402	
-2114.24	-3184.66	92.0068	0.920221	
-2130.87	-3209.7	91.7547	0.360461	
-2147.62	-3234.84	91.4848	-0.122082	
-2164.38	-3260.07	91.1651	-0.840828	
-2181.27	-3285.4	90.8385	-1.46977	
-2198.15	-3310.83	90.4781	-2.32192	
-2215.17	-3336.36	90.1224	-3.06908	
-2232.19	-3361.98	89.7499	-4.02374	
-2249.34	-3387.7	89.3937	-4.85621	
-2266.48	-3413.53	89.0383	-5.8784	
-2283.76	-3439.44	88.7102	-6.75989	
-2301.04	-3465.46	88.4002	-7.81196	
-2318.45	-3491.58	88.1277	-8.70421	
-2335.86	-3517.79	87.89	-9.74732	
-2353.4	-3544.1	87.6982	-10.6116	
-2370.94	-3570.51	87.5567	-11.6073	
-2388.61	-3597.02	87.4675	-12.4062	
-2406.28	-3623.62	87.4422	-13.3178	
-2424.08	-3650.32	87.4733	-14.0162	
-2441.88	-3677.13	87.5798	-14.8106	
-2459.82	-3704.02	87.7441	-15.3777	
-2477.75	-3731.02	87.9929	-16.0262	
-2495.81	-3758.12	88.2977	-16.4364	
-2513.87	-3785.31	88.6935	-16.9162	
-2532.07	-3812.6	89.1407	-17.1501	
-2550.26	-3839.99	89.6825	-17.4451	
-2568.58	-3867.48	90.268	-17.4903	
-2586.91	-3895.06	90.9492	-17.592	
-2605.36	-3922.74	91.6634	-17.4437	
-2623.82	-3950.53	92.4717	-17.3509	
-2642.4	-3978.4	93.2999	-17.0122	
-2660.99	-4006.38	94.2182	-16.7315	
-2679.7	-4034.46	95.1407	-16.2129	
-2698.42	-4062.63	96.1477	-15.7585	
-2717.27	-4090.9	97.1413	-15.0779	
-2736.11	-4119.27	98.2119	-14.4709	
-2755.09	-4147.74	99.2504	-13.6524	
-2774.07	-4176.3	100.357	-12.9198	
-2793.18	-4204.96	101.413	-11.9933	
-2812.28	-4233.73	102.527	-11.1673	
-2831.52	-4262.58	103.57	-10.1669	
-2850.76	-4291.54	104.664	-9.2831	
-2870.13	-4320.6	105.666	-8.24594	
-2889.5	-4349.75	106.711	-7.34238	
-2909	-4379	107.646	-6.30707	
-2928.5	-4408.35	108.615	-5.42248	
-2948.13	-4437.8	109.458	-4.42761	
-2967.76	-4467.34	110.33	-3.59994	
-2987.52	-4496.98	111.06	-2.6825	
-3007.28	-4526.73	111.815	-1.94738	
-3027.18	-4556.56	112.416	-1.14131	
-3047.07	-4586.5	113.041	-0.530623	
-3067.09	-4616.54	113.501	0.13452	
-3087.11	-4646.67	113.986	0.593886	
-3107.27	-4676.9	114.3	1.09414	
-3127.42	-4707.23	114.643	1.38138	
-3147.7	-4737.66	114.811	1.69932	
-3167.99	-4768.18	115.014	1.80053	
-3188.4	-4798.8	115.041	1.92595	
-3208.82	-4829.53	115.113	1.83469	
-3229.36	-4860.34	115.011	1.76503	
-3249.91	-4891.26	114.964	1.48258	
-3270.58	-4922.28	114.749	1.223	
-3291.26	-4953.39	114.603	0.758306	
-3312.07	-4984.6	114.296	0.321514	
-3332.87	-5015.91	114.072	-0.309194	
-3353.81	-5047.32	113.697	-0.903472	
-3374.75	-5078.82	113.422	-1.67729	
-3395.82	-5110.42	113.006	-2.4031	
-3416.88	-5142.13	112.707	-3.29139	
-3438.08	-5173.92	112.278	-4.11755	
-3459.28	-5205.82	111.984	-5.08709	
-3480.61	-5237.82	111.572	-5.97848	
-3501.94	-5269.91	111.312	-6.99276	
-3523.4	-5302.1	110.945	-7.9117	
-3544.86	-5334.39	110.744	-8.93239	
-3566.45	-5366.78	110.449	-9.84013	
-3588.04	-5399.26	110.334	-10.8286	
-3609.76	-5431.84	110.133	-11.6869	
-3631.48	-5464.53	110.125	-12.6059	
-3653.34	-5497.3	110.039	-13.3784	
-3675.19	-5530.18	110.155	-14.1933	
-3697.17	-5563.16	110.2	-14.8473	
-3719.15	-5596.23	110.452	-15.5276	
-3741.27	-5629.4	110.636	-16.0351	
-3763.38	-5662.67	111.032	-16.5556	
-3785.62	-5696.04	111.36	-16.8943	
-3807.87	-5729.5	111.9	-17.2364	
-3830.24	-5763.06	112.371	-17.3909	
-3852.62	-5796.73	113.051	-17.5428	
-3875.12	-5830.48	113.658	-17.5051	
-3897.63	-5864.34	114.468	-17.4627	
-3920.26	-5898.3	115.199	-17.2324	
-3942.9	-5932.35	116.123	-16.9993	
-3965.67	-5966.5	116.959	-16.5837	
-3988.43	-6000.75	117.978	-16.1712	
-4011.33	-6035.1	118.898	-15.5849	
-4034.23	-6069.54	119.988	-15.0113	
-4057.26	-6104.08	120.968	-14.276	
-4080.28	-6138.73	122.102	-13.566	
-4103.44	-6173.46	123.114	-12.7091	
-4126.6	-6208.3	124.264	-11.8929	
-4149.89	-6243.24	125.279	-10.9468	
-4173.18	-6278.27	126.417	-10.0588	
-4196.6	-6313.4	127.406	-9.05927	
-4220.02	-6348.63	128.503	-8.13675	
