1	1	2	2	
1.1	1.0951	2.1	1.9951	
1.18693	1.1804	2.05487	1.98105	
1.27387	1.2559	2.14192	1.95643	
1.34773	1.3216	2.08666	1.92371	
1.4216	1.3775	2.16266	1.88032	
1.4824	1.4236	2.09939	1.83028	
1.5432	1.4599	2.16664	1.76979	
1.59093	1.4864	2.09783	1.70449	
1.63867	1.5031	2.15895	1.62926	
1.67333	1.51	2.08731	1.55137	
1.708	1.5071	2.14514	1.46431	
1.7296	1.4944	2.07356	1.37703	
1.7512	1.4719	2.13101	1.28153	
1.75973	1.4396	2.06238	1.18843	
1.76827	1.3975	2.12236	1.0882	
1.76373	1.3456	2.05951	0.993099	
1.7592	1.2839	2.12479	0.892013	
1.7416	1.2124	2.07034	0.798836	
1.724	1.1311	2.14345	0.700789	
1.69333	1.04	2.0997	0.61339	
1.66267	0.9391	2.18283	0.522143	
1.61893	0.8284	2.15172	0.444161	
1.5752	0.7079	2.24661	0.363188	
1.5184	0.5776	2.22959	0.2979	
1.4616	0.4375	2.3375	0.230251	
1.39173	0.2876	2.33547	0.180443	
1.32187	0.1279	2.45711	0.128621	
1.23893	-0.0416	2.47042	0.0964762	
1.156	-0.2209	2.60591	0.0623373	
1.06	-0.41	2.63433	0.0493496	
0.964	-0.6089	2.78324	0.0340315	
0.854933	-0.8176	2.82594	0.0409446	
0.745867	-1.0361	2.98725	0.0448196	
0.623733	-1.2644	3.04288	0.0715981	
0.5016	-1.5025	3.21506	0.0942592	
0.3664	-1.7504	3.28177	0.14009	
0.2312	-2.0081	3.46284	0.180367	
0.0829333	-2.2756	3.53835	0.243691	
-0.0653333	-2.5529	3.72597	0.2997	
-0.226667	-2.84	3.80767	0.378274	
-0.388	-3.1369	3.9992	0.447488	
-0.5624	-3.4436	4.08426	0.538474	
-0.7368	-3.7601	4.27689	0.61783	
-0.924267	-4.0864	4.36237	0.717908	
-1.11173	-4.4225	4.55324	0.803927	
-1.31227	-4.7684	4.63616	0.909426	
-1.5128	-5.1241	4.82246	0.99835	
-1.7264	-5.4896	4.90001	1.1054	
-1.94	-5.8649	5.0791	1.19334	
-2.16667	-6.25	5.14865	1.29801	
-2.39333	-6.6449	5.31818	1.38113	
-2.63307	-7.0496	5.37744	1.4796	
-2.8728	-7.4641	5.53543	1.55421	
-3.1256	-7.8884	5.58253	1.64292	
-3.3784	-8.3225	5.72745	1.7057	
-3.64427	-8.7664	5.76101	1.78148	
-3.91013	-9.2201	5.89185	1.82954	
-4.18907	-9.6836	5.91104	1.88975	
-4.468	-10.1569	6.02734	1.9208	
-4.76	-10.64	6.03189	1.96343	
-5.052	-11.1329	6.13379	1.97584	
-5.35707	-11.6356	6.12402	1.99958	
-5.66213	-12.1481	6.21222	1.99248	
-5.98027	-12.6704	6.18902	1.99678	
-6.2984	-13.2025	6.26476	1.97005	
-6.6296	-13.7444	6.22956	1.95514	
-6.9608	-14.2961	6.29461	1.90944	
-7.30507	-14.8576	6.24928	1.87633	
-7.64933	-15.4289	6.30583	1.81308	
-8.00667	-16.01	6.25266	1.7635	
-8.364	-16.6009	6.30324	1.68482	
-8.7344	-17.2016	6.24483	1.62115	
-9.1048	-17.8121	6.29223	1.52976	
-9.48827	-18.4324	6.23136	1.45496	
-9.87173	-19.0625	6.27849	1.3541	
-10.2683	-19.7024	6.21804	1.27156	
-10.6648	-20.3521	6.26784	1.16484	
-11.0744	-21.0116	6.21065	1.07827	
-11.484	-21.6809	6.26598	0.969528	
-11.9067	-22.36	6.21475	0.882782	
-12.3293	-23.0489	6.27826	0.77595	
-12.7651	-23.7476	6.23543	0.692899	
-13.2008	-24.4561	6.30944	0.591827	
-13.6496	-25.1744	6.27711	0.516186	
-14.0984	-25.9025	6.36357	0.424498	
-14.5603	-26.6404	6.34338	0.359686	
-15.0221	-27.3881	6.44373	0.280634	
-15.4971	-28.1456	6.43685	0.229633	
-15.972	-28.9129	6.55202	0.165969	
-16.46	-29.69	6.55904	0.131206	
-16.948	-30.4769	6.68938	0.0850746	
-17.4491	-31.2736	6.71033	0.0683214	
-17.9501	-32.0801	6.85561	0.0411727	
-18.4643	-32.8964	6.88993	0.0434794	
-18.9784	-33.7225	7.04934	0.036012	
-19.5056	-34.5584	7.09594	0.0576619	
-20.0328	-35.4041	7.26812	0.0697964	
-20.5731	-36.2596	7.32539	0.110295	
-21.1133	-37.1249	7.50851	0.141178	
-21.6667	-38	7.57437	0.199271	
-22.22	-38.8849	7.76618	0.247309	
-22.7864	-39.7796	7.83822	0.321035	
-23.3528	-40.6841	8.03614	0.383958	
-23.9323	-41.5984	8.11166	0.470723	
-24.5117	-42.5225	8.3129	0.545677	
-25.1043	-43.4564	8.38903	0.642361	
-25.6968	-44.4001	8.59069	0.726021	
-26.3024	-45.3536	8.66455	0.829097	
-26.908	-46.3169	8.86372	0.917801	
-27.5267	-47.29	8.93246	1.02348	
-28.1453	-48.2729	9.12637	1.11337	
-28.7771	-49.2656	9.18734	1.21776	
-29.4088	-50.2681	9.37345	1.30495	
-30.0536	-51.2804	9.4243	1.40418	
-30.6984	-52.3025	9.60038	1.48489	
-31.3563	-53.3344	9.63912	1.57531	
-32.0141	-54.3761	9.80339	1.64604	
-32.6851	-55.4276	9.82851	1.72432	
-33.356	-56.4889	9.97966	1.78197	
-34.04	-57.56	9.99016	1.84526	
-34.724	-58.6409	10.1274	1.88727	
-35.4211	-59.7316	10.1229	1.93333	
-36.1181	-60.8321	10.2461	1.95776	
-36.8283	-61.9424	10.2267	1.985	
-37.5384	-63.0625	10.3362	1.99063	
-38.2616	-64.1924	10.3026	1.99822	
-38.9848	-65.3321	10.3995	1.98459	
-39.7211	-66.4816	10.353	1.97245	
-40.4573	-67.6409	10.4386	1.93988	
-41.2067	-68.81	10.381	1.90873	
-41.956	-69.9889	10.4573	1.85829	
-42.7184	-71.1776	10.3908	1.8096	
-43.4808	-72.3761	10.4601	1.74309	
-44.2563	-73.5844	10.3872	1.67901	
-45.0317	-74.8025	10.4522	1.59888	
-45.8203	-76.0304	10.3757	1.52216	
-46.6088	-77.2681	10.4391	1.43142	
-47.4104	-78.5156	10.362	1.34531	
-48.212	-79.7729	10.4267	1.24739	
-49.0267	-81.04	10.3518	1.15551	
-49.8413	-82.3169	10.4207	1.05413	
-50.6691	-83.6036	10.3509	0.960326	
-51.4968	-84.9001	10.4266	0.859351	
